TIME_STAMPING,PACKET_COUNT,GNSS_SPEED,GNSS_LATITUDE,GNSS_LONGITUDE,GNSS_ALTITUDE,GNSS_SATS,VOLTAGE,VIBRATION,EULERX,EULERY,EULERZ ,ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,BNO_TEMPERATURE,MAGNETOMETER_X,MAGNETOMETER_Y,MAGNETOMETER_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,ALTITUDE,TEMPERATURE,PRESSURE,CM_ECHO,Unnamed: 32
1702453763.4282568,20,0.0,0.0,0.0,0.0,0,16.39,1,7.0,69.06,98.44,7.0,69.06,98.44,2.31,1.12,-39.0,28.0,-59.0,-17.19,-22.88,9.21,-4.31,-0.68,7.0,69.06,98.44,223.87,29.04,986.65,time,
1702453763.7226377,21,0.0,0.0,0.0,0.0,0,16.39,0,25.81,82.88,95.44,25.81,82.88,95.44,-25.88,53.44,34.19,28.0,-52.0,-31.25,-23.19,9.55,-0.87,-0.79,25.81,82.88,95.44,223.82,29.04,986.65,time,
1702453763.9856374,22,0.0,0.0,0.0,0.0,0,16.39,0,46.88,81.12,-36.5,46.88,81.12,-36.5,-25.25,2.06,-112.38,28.0,-41.0,-32.38,-35.56,9.48,0.44,0.97,46.88,81.12,-36.5,223.94,29.04,986.64,time,
1702453764.2616394,23,0.0,0.0,0.0,0.0,0,16.39,0,80.0,52.62,-78.75,80.0,52.62,-78.75,9.25,6.38,-50.12,28.0,-20.69,-46.06,-36.5,7.15,5.2,1.14,80.0,52.62,-78.75,224.05,29.04,986.63,time,
1702453764.5356383,24,0.0,0.0,0.0,0.0,0,16.39,0,89.62,43.94,-80.75,89.62,43.94,-80.75,-6.06,0.38,-42.19,28.0,-9.06,-51.06,-34.5,6.74,6.24,1.01,89.62,43.94,-80.75,224.1,29.05,986.62,time,
1702453766.9819753,25,0.0,0.0,0.0,0.0,0,16.39,0,98.38,31.81,-83.81,98.38,31.81,-83.81,56.69,31.62,-50.94,28.0,3.38,-50.56,-33.06,4.85,6.95,2.52,98.38,31.81,-83.81,224.0,29.05,986.63,time,
1702453769.3777728,1,0.0,0.0,0.0,0.0,0,16.39,0,0.06,-1.69,-0.5,0.06,-1.69,-0.5,19.44,-1.38,-1.88,28.0,-11.88,-39.5,-37.75,2.27,7.19,3.48,0.06,-1.69,-0.5,223.79,29.03,986.66,time,
1702453769.6647403,1,0.0,0.0,0.0,0.0,0,16.39,0,346.69,-4.25,-9.12,346.69,-4.25,-9.12,34.62,0.75,47.62,28.0,-13.38,-43.75,-35.88,2.7,8.92,2.2,346.69,-4.25,-9.12,223.77,29.03,986.66,time,
1702453772.1222236,2,0.0,0.0,0.0,0.0,0,16.39,0,332.56,-1.56,-18.12,332.56,-1.56,-18.12,27.5,-9.56,53.81,28.0,-15.19,-49.5,-36.75,5.13,8.78,1.86,332.56,-1.56,-18.12,223.9,29.06,986.64,time,
1702453774.247784,1,0.0,0.0,0.0,0.0,0,16.39,0,1.5,68.88,-124.88,1.5,68.88,-124.88,-15.56,5.75,-1.69,28.0,-43.25,-51.06,-20.88,9.01,2.93,-2.07,1.5,68.88,-124.88,223.96,29.05,986.64,time,
1702453776.695953,0,0.0,0.0,0.0,0.0,0,16.39,0,359.62,69.38,-135.31,359.62,69.38,-135.31,0.25,1.0,2.94,28.0,-72.38,-84.56,-30.25,8.92,2.47,-2.34,359.62,69.38,-135.31,224.21,29.03,986.61,time,
1702453779.0988705,1,0.0,0.0,0.0,0.0,0,16.39,0,356.94,0.75,1.12,356.94,0.75,1.12,25.25,-14.19,33.38,28.0,-48.75,-44.88,-23.06,9.38,-0.97,-1.81,356.94,0.75,1.12,223.96,29.08,986.64,time,
1702453779.3788707,1,0.0,0.0,0.0,0.0,0,16.39,0,5.88,67.38,-111.12,5.88,67.38,-111.12,-4.81,2.81,-6.25,28.0,-48.38,-36.38,-32.38,8.75,2.31,-1.53,5.88,67.38,-111.12,224.09,29.1,986.62,time,
1702453781.8423305,2,0.0,0.0,0.0,0.0,0,16.39,0,0.06,68.75,-109.56,0.06,68.75,-109.56,20.56,-4.31,26.31,28.0,-44.5,-38.25,-33.88,7.73,4.33,-0.19,0.06,68.75,-109.56,224.38,29.12,986.59,time,
1702453784.2180283,1,0.0,0.0,0.0,0.0,0,16.39,0,358.94,79.88,-160.19,358.94,79.88,-160.19,1.38,10.75,26.25,28.0,-50.69,-27.88,-33.88,9.49,0.96,-1.4,358.94,79.88,-160.19,223.75,29.11,986.66,time,
1702453786.613586,1,0.0,0.0,0.0,0.0,0,16.39,0,2.5,-1.0,2.44,2.5,-1.0,2.44,-0.88,5.38,-28.44,28.0,-46.06,4.25,-23.69,4.48,-7.71,-3.43,2.5,-1.0,2.44,224.01,29.13,986.63,time,
1702453788.7423608,1,0.0,0.0,0.0,0.0,0,16.39,0,0.44,61.75,100.0,0.44,61.75,100.0,-0.38,-13.31,-14.44,28.0,-45.75,-7.38,-32.0,8.7,-4.76,-0.4,0.44,61.75,100.0,224.09,29.14,986.62,time,
1702453790.90845,0,0.0,0.0,0.0,0.0,0,16.39,0,357.94,72.19,111.38,357.94,72.19,111.38,4.81,-6.0,9.0,28.0,-80.5,-20.56,-54.56,9.26,-2.66,-1.06,357.94,72.19,111.38,223.84,29.12,986.65,time,
1702453791.1901505,0,0.0,0.0,0.0,0.0,0,16.39,0,4.06,-0.81,-0.19,4.06,-0.81,-0.19,9.94,9.31,-38.5,28.0,-76.38,-19.06,-59.0,9.41,-4.52,0.01,4.06,-0.81,-0.19,224.19,29.14,986.61,time,
1702453793.2966974,1,0.0,0.0,0.0,0.0,0,16.39,0,17.81,-5.56,-0.31,17.81,-5.56,-0.31,-0.5,23.88,-76.31,28.0,-46.38,-19.5,-37.56,9.46,-1.59,-0.06,17.81,-5.56,-0.31,224.1,29.17,986.62,time,
1702453795.7455163,0,0.0,0.0,0.0,0.0,0,16.39,0,0.12,-0.44,-0.31,0.12,-0.44,-0.31,1.69,5.06,-6.56,28.0,-51.06,-64.75,-63.88,2.01,8.77,2.32,0.12,-0.44,-0.31,224.03,29.15,986.63,time,
1702453797.923298,1,0.0,0.0,0.0,0.0,0,16.39,0,0.5,-0.5,-74.44,0.5,-0.5,-74.44,3.31,8.94,-7.5,28.0,-26.5,-39.38,-39.38,0.06,8.89,2.84,0.5,-0.5,-74.44,224.59,29.2,986.56,time,
1702453800.383459,0,0.0,0.0,0.0,0.0,0,16.39,0,359.94,0.06,0.0,359.94,0.06,0.0,11.69,-4.88,20.75,28.0,-36.0,-64.0,-66.25,-1.06,8.04,2.72,359.94,0.06,0.0,224.67,29.18,986.55,time,
1702453804.1494226,1,0.0,0.0,0.0,0.0,0,16.39,0,354.38,4.75,-70.94,354.38,4.75,-70.94,8.62,10.19,-5.56,28.0,-24.25,-40.5,-39.19,-0.11,8.36,2.82,354.38,4.75,-70.94,224.46,29.22,986.58,time,
1702453806.3334515,2,0.0,0.0,0.0,0.0,0,16.39,0,2.88,-2.56,5.56,2.88,-2.56,5.56,-0.69,-6.06,1.25,28.0,-32.0,-29.5,-40.5,1.61,7.54,5.0,2.88,-2.56,5.56,224.64,29.27,986.56,time,
1702453808.462644,0,0.0,0.0,0.0,0.0,0,16.39,0,358.88,0.06,-0.38,358.88,0.06,-0.38,-0.38,-4.56,5.88,28.0,-48.88,-49.69,-70.69,1.92,7.63,4.77,358.88,0.06,-0.38,224.27,29.24,986.6,time,
1702453810.57999,0,0.0,0.0,0.0,0.0,0,16.39,0,1.5,11.88,-75.19,1.5,11.88,-75.19,9.06,-3.5,-12.12,28.0,-54.06,-64.0,-65.38,1.89,8.77,2.48,1.5,11.88,-75.19,224.78,29.24,986.54,time,
1702453810.8500135,0,0.0,0.0,0.0,0.0,0,16.39,0,1.94,-2.88,0.94,1.94,-2.88,0.94,-2.62,20.81,3.38,28.0,-38.19,-85.38,-61.06,-3.74,8.86,1.17,1.94,-2.88,0.94,224.31,29.26,986.6,time,
1702453813.3140104,1,0.0,0.0,0.0,0.0,0,16.39,0,4.19,-6.62,0.31,4.19,-6.62,0.31,6.81,9.56,-14.0,28.0,-23.0,-56.56,-36.56,-5.47,9.4,1.65,4.19,-6.62,0.31,223.89,29.29,986.65,time,
1702453815.4913163,1,0.0,0.0,0.0,0.0,0,16.39,0,318.38,-4.81,-4.19,318.38,-4.81,-4.19,2.19,0.5,72.25,28.0,-62.06,-31.56,-43.75,6.67,6.76,-0.97,318.38,-4.81,-4.19,223.31,29.31,986.71,time,
1702453820.183762,0,0.0,0.0,0.0,0.0,0,16.39,0,354.75,1.0,-2.06,354.75,1.0,-2.06,2.06,7.19,29.94,28.0,-104.75,-25.38,-66.69,8.7,3.06,-2.25,354.75,1.0,-2.06,223.11,29.28,986.74,time,
1702453822.3593736,1,0.0,0.0,0.0,0.0,0,16.39,0,358.69,79.19,-99.06,358.69,79.19,-99.06,0.81,1.06,-6.38,28.0,-57.0,-8.0,-43.25,9.07,1.48,-0.03,358.69,79.19,-99.06,223.59,29.33,986.68,time,
1702453824.791411,0,0.0,0.0,0.0,0.0,0,16.39,0,358.62,-0.06,-0.06,358.62,-0.06,-0.06,1.38,0.31,6.12,28.0,-90.06,-9.88,-75.88,9.34,1.03,-0.32,358.62,-0.06,-0.06,223.81,29.31,986.66,time,
1702453826.9618373,1,0.0,0.0,0.0,0.0,0,16.39,0,1.31,0.0,-0.25,1.31,0.0,-0.25,-0.62,-0.12,-1.19,28.0,-27.5,10.69,-45.38,5.49,-8.13,0.33,1.31,0.0,-0.25,223.5,29.35,986.69,time,
1702453829.123813,0,0.0,0.0,0.0,0.0,0,16.37,0,359.5,0.0,0.0,359.5,0.0,0.0,0.38,1.0,21.0,28.0,-55.88,13.19,-78.25,7.01,-6.74,0.5,359.5,0.0,0.0,223.48,29.32,986.69,time,
1702453831.3370402,0,0.0,0.0,0.0,0.0,0,16.37,0,0.06,0.31,0.06,0.06,0.31,0.06,-0.44,0.12,-3.94,28.0,-51.06,15.38,-78.69,6.23,-7.53,0.36,0.06,0.31,0.06,223.44,29.32,986.7,time,
1702453833.4966657,0,0.0,0.0,0.0,0.0,0,16.39,0,359.81,43.25,87.31,359.81,43.25,87.31,-1.19,-2.44,-10.0,28.0,-53.25,15.38,-76.25,7.06,-7.76,-1.07,359.81,43.25,87.31,223.67,29.32,986.67,time,
1702453835.665663,0,0.0,0.0,0.0,0.0,0,16.39,0,0.31,0.0,0.0,0.31,0.0,0.0,-1.06,-0.5,2.81,28.0,-47.38,17.25,-75.88,6.08,-7.58,0.31,0.31,0.0,0.0,223.45,29.32,986.7,time,
1702453838.1328063,0,0.0,0.0,0.0,0.0,0,16.39,0,0.19,0.0,0.0,0.19,0.0,0.0,-0.38,1.06,-2.75,28.0,-46.25,18.0,-76.25,6.31,-7.16,0.62,0.19,0.0,0.0,223.74,29.33,986.66,time,
1702453840.300622,1,0.0,0.0,0.0,0.0,0,16.39,0,4.62,-0.38,-0.06,4.62,-0.38,-0.06,-6.06,9.56,-204.81,28.0,-27.38,12.0,-44.56,4.73,-6.37,-0.89,4.62,-0.38,-0.06,223.48,29.36,986.69,time,
1702453842.4764636,0,0.0,0.0,0.0,0.0,0,16.39,0,2.0,-0.06,0.19,2.0,-0.06,0.19,-0.62,1.19,-16.94,28.0,-38.56,19.38,-77.38,5.82,-8.1,0.06,2.0,-0.06,0.19,223.9,29.34,986.64,time,
1702453844.6545758,0,0.0,0.0,0.0,0.0,0,16.39,0,0.0,44.69,84.62,0.0,44.69,84.62,-0.12,2.12,0.81,28.0,-46.25,18.0,-78.69,6.89,-6.98,0.08,0.0,44.69,84.62,223.49,29.34,986.69,time,
1702453844.929582,0,0.0,0.0,0.0,0.0,0,16.39,0,0.75,0.38,0.0,0.75,0.38,0.0,-0.31,-1.19,-1.38,28.0,-51.38,18.0,-75.06,7.37,-6.51,0.06,0.75,0.38,0.0,223.31,29.34,986.71,time,
1702453847.3724277,1,0.0,0.0,0.0,0.0,0,16.39,0,0.19,47.12,88.19,0.19,47.12,88.19,-1.38,-7.56,10.12,28.0,-50.75,17.56,-75.5,7.18,-6.72,-0.1,0.19,47.12,88.19,223.43,29.38,986.7,time,
1702453847.6334295,1,0.0,0.0,0.0,0.0,0,16.37,0,0.38,51.81,85.56,0.38,51.81,85.56,-0.19,-0.06,0.06,28.0,-32.88,9.88,-44.88,7.68,-5.95,0.53,0.38,51.81,85.56,223.66,29.38,986.67,time,
1702453850.0321386,2,0.0,0.0,0.0,0.0,0,16.39,0,0.19,51.62,85.56,0.19,51.62,85.56,-0.44,-0.5,1.06,28.0,-31.88,10.06,-45.0,7.61,-6.09,0.42,0.19,51.62,85.56,223.51,29.4,986.69,time,
1702453852.1334257,1,0.0,0.0,0.0,0.0,0,16.39,0,359.38,50.38,86.62,359.38,50.38,86.62,-0.88,-1.06,-0.25,28.0,-52.19,16.88,-73.88,6.9,-6.49,0.9,359.38,50.38,86.62,223.61,29.39,986.68,time,
1702453852.403731,0,0.0,0.0,0.0,0.0,0,16.39,0,0.06,51.06,86.5,0.06,51.06,86.5,0.0,0.44,-0.31,28.0,-51.75,17.25,-74.69,7.57,-6.12,0.37,0.06,51.06,86.5,223.47,29.35,986.7,time,
1702453852.6777644,1,0.0,0.0,0.0,0.0,0,16.39,0,0.12,51.06,86.31,0.12,51.06,86.31,-0.44,-0.44,1.25,28.0,-52.19,16.88,-74.25,7.57,-6.12,0.36,0.12,51.06,86.31,223.42,29.38,986.7,time,
1702453852.939788,2,0.0,0.0,0.0,0.0,0,16.39,0,0.38,51.31,86.31,0.38,51.31,86.31,-0.44,-0.31,-0.56,28.0,-32.38,10.06,-44.75,7.31,-6.33,0.46,0.38,51.31,86.31,223.53,29.4,986.69,time,
1702453853.2197304,3,0.0,0.0,0.0,0.0,0,16.39,0,0.62,51.5,86.19,0.62,51.5,86.19,-0.56,-0.44,2.25,28.0,-33.06,9.56,-46.06,7.65,-6.04,0.45,0.62,51.5,86.19,223.49,29.41,986.69,time,
1702453855.5947616,4,0.0,0.0,0.0,0.0,0,16.39,0,358.56,49.62,86.75,358.56,49.62,86.75,0.19,0.56,-12.69,28.0,-29.56,11.5,-45.19,7.9,-5.9,0.31,358.56,49.62,86.75,223.58,29.41,986.68,time,
1702453858.7787511,1,0.0,0.0,0.0,0.0,0,16.37,0,0.81,51.56,86.5,0.81,51.56,86.5,0.06,0.56,-3.0,28.0,-31.38,10.56,-46.06,7.58,-6.12,0.41,0.81,51.56,86.5,223.61,29.38,986.68,time,
1702453859.0347388,1,0.0,0.0,0.0,0.0,0,16.39,0,358.75,48.56,88.5,358.75,48.56,88.5,-0.44,-0.25,-4.75,28.0,-50.38,17.25,-75.5,7.94,-5.75,0.29,358.75,48.56,88.5,223.6,29.35,986.68,time,
1702453859.3021762,2,0.0,0.0,0.0,0.0,0,16.39,0,2.0,51.38,87.81,2.0,51.38,87.81,-0.06,0.12,-9.94,28.0,-31.38,10.38,-46.75,7.76,-5.77,0.56,2.0,51.38,87.81,223.57,29.36,986.68,time,
1702453859.5651722,3,0.0,0.0,0.0,0.0,0,16.39,0,3.0,52.25,87.56,3.0,52.25,87.56,-0.25,0.5,1.19,28.0,-34.0,10.75,-45.19,7.73,-6.08,0.33,3.0,52.25,87.56,223.66,29.38,986.67,time,
1702453861.9481258,4,0.0,0.0,0.0,0.0,0,16.39,0,2.38,51.62,87.56,2.38,51.62,87.56,-0.56,-2.69,9.75,28.0,-31.25,14.0,-43.88,7.64,-6.23,0.53,2.38,51.62,87.56,223.61,29.38,986.68,time,
1702453862.213127,1,0.0,0.0,0.0,0.0,0,16.39,0,0.44,51.19,86.38,0.44,51.19,86.38,-1.12,-1.19,7.44,28.0,-32.19,10.06,-46.0,7.75,-6.01,0.28,0.44,51.19,86.38,223.57,29.34,986.68,time,
1702453862.4962113,2,0.0,0.0,0.0,0.0,0,16.39,1,0.31,50.94,86.56,0.31,50.94,86.56,0.31,0.25,-1.69,28.0,-32.06,10.25,-44.88,7.61,-6.47,0.43,0.31,50.94,86.56,223.71,29.36,986.67,time,
1702453862.768638,3,0.0,0.0,0.0,0.0,0,16.39,0,357.25,48.12,88.38,357.25,48.12,88.38,-11.19,-2.0,24.19,28.0,-31.0,10.75,-44.5,7.17,-6.66,0.12,357.25,48.12,88.38,223.49,29.37,986.69,time,
1702453863.0403428,4,0.0,0.0,0.0,0.0,0,16.37,0,354.5,44.44,86.88,354.5,44.44,86.88,1.62,1.69,0.88,28.0,-26.38,18.5,-42.75,5.92,-7.95,1.04,354.5,44.44,86.88,223.56,29.37,986.68,time,
1702453863.3087878,5,0.0,0.0,0.0,0.0,0,16.39,0,354.0,44.19,86.88,354.0,44.19,86.88,0.75,0.25,-4.31,28.0,-26.0,21.69,-45.69,6.99,-6.94,0.39,354.0,44.19,86.88,223.63,29.38,986.68,time,
1702453863.5807796,6,0.0,0.0,0.0,0.0,0,16.39,0,352.19,42.5,86.75,352.19,42.5,86.75,0.31,-1.69,5.06,28.0,-24.38,21.75,-45.56,5.76,-8.14,0.21,352.19,42.5,86.75,223.56,29.37,986.68,time,
1702453863.8505812,7,0.0,0.0,0.0,0.0,0,16.39,0,352.12,42.5,87.19,352.12,42.5,87.19,0.12,0.31,-1.31,28.0,-23.06,21.56,-45.56,6.76,-7.03,0.39,352.12,42.5,87.19,223.39,29.38,986.7,time,
1702453864.122073,8,0.0,0.0,0.0,0.0,0,16.39,0,350.94,41.38,87.5,350.94,41.38,87.5,0.0,-0.12,-0.06,28.0,-22.0,22.5,-45.69,6.5,-7.34,0.34,350.94,41.38,87.5,223.49,29.37,986.69,time,
1702453864.39274,9,0.0,0.0,0.0,0.0,0,16.39,0,350.38,40.88,87.56,350.38,40.88,87.56,-0.44,-0.31,1.62,28.0,-21.19,23.5,-45.19,6.46,-7.41,0.53,350.38,40.88,87.56,223.57,29.37,986.68,time,
1702453864.6724072,10,0.0,0.0,0.0,0.0,0,16.39,0,348.69,39.38,87.62,348.69,39.38,87.62,-0.75,-0.88,2.19,28.0,-21.38,23.5,-44.25,5.99,-7.7,0.72,348.69,39.38,87.62,223.67,29.37,986.67,time,
1702453864.941402,11,0.0,0.0,0.0,0.0,0,16.39,1,347.62,38.44,87.75,347.62,38.44,87.75,0.44,0.75,-5.12,28.0,-19.69,24.56,-44.69,6.37,-7.37,0.3,347.62,38.44,87.75,223.58,29.37,986.68,time,
1702453865.2234027,12,0.0,0.0,0.0,0.0,0,16.39,0,347.94,38.75,87.25,347.94,38.75,87.25,0.5,1.81,-4.12,28.0,-18.5,23.75,-44.69,6.43,-7.39,0.33,347.94,38.75,87.25,223.46,29.37,986.7,time,
1702453865.497465,13,0.0,0.0,0.0,0.0,0,16.39,0,348.81,39.56,87.25,348.81,39.56,87.25,0.0,0.0,-10.75,28.0,-19.56,23.88,-43.88,6.04,-7.55,0.57,348.81,39.56,87.25,223.51,29.37,986.69,time,
1702453865.7741003,14,0.0,0.0,0.0,0.0,0,16.37,0,349.19,39.88,87.12,349.19,39.88,87.12,-0.12,0.44,4.38,28.0,-20.0,23.5,-45.5,6.13,-7.29,0.77,349.19,39.88,87.12,223.63,29.37,986.68,time,
1702453866.048078,15,0.0,0.0,0.0,0.0,0,16.39,1,347.62,40.25,86.75,347.62,40.25,86.75,9.25,-6.75,-3.06,28.0,-21.69,21.75,-46.25,6.31,-7.22,0.07,347.62,40.25,86.75,223.52,29.37,986.69,time,
1702453866.319219,16,0.0,0.0,0.0,0.0,0,16.39,0,347.38,40.88,86.81,347.38,40.88,86.81,-1.94,-1.81,1.75,28.0,-22.06,22.25,-48.75,6.38,-7.35,0.44,347.38,40.88,86.81,223.48,29.37,986.69,time,
1702453866.5922244,17,0.0,0.0,0.0,0.0,0,16.39,0,346.06,39.62,87.19,346.06,39.62,87.19,0.06,-0.06,-1.88,28.0,-21.75,22.69,-49.0,6.45,-7.36,0.42,346.06,39.62,87.19,223.68,29.37,986.67,time,
1702453866.8692238,18,0.0,0.0,0.0,0.0,0,16.39,0,346.56,40.19,87.12,346.56,40.19,87.12,1.06,0.88,-10.69,28.0,-22.5,22.69,-47.75,6.58,-7.21,0.33,346.56,40.19,87.12,223.68,29.37,986.67,time,
1702453867.143376,19,0.0,0.0,0.0,0.0,0,16.39,0,350.12,43.25,86.94,350.12,43.25,86.94,-1.06,0.19,-3.69,28.0,-23.38,21.56,-48.5,7.54,-6.28,0.59,350.12,43.25,86.94,223.66,29.37,986.67,time,
1702453867.4190044,20,0.0,0.0,0.0,0.0,0,16.37,0,349.81,42.94,87.12,349.81,42.94,87.12,0.06,-0.06,-4.44,28.0,-23.06,23.56,-48.06,6.85,-6.82,0.3,349.81,42.94,87.12,223.54,29.36,986.69,time,
1702453894.6471543,21,0.0,0.0,0.0,0.0,0,16.39,0,351.56,44.31,87.06,351.56,44.31,87.06,-0.06,0.81,-0.88,28.0,-25.06,22.75,-48.06,7.03,-6.75,0.24,351.56,44.31,87.06,223.7,29.36,986.67,time,
1702453894.9161518,21,0.0,0.0,0.0,0.0,0,16.39,0,356.94,61.56,87.94,356.94,61.56,87.94,0.19,0.19,-3.81,28.0,-37.75,9.0,-46.0,8.62,-4.63,0.19,356.94,61.56,87.94,223.62,29.24,986.68,time,
1702453895.1831574,22,0.0,0.0,0.0,0.0,0,16.39,0,357.0,61.62,87.94,357.0,61.62,87.94,-0.25,0.0,1.25,28.0,-37.0,8.69,-46.06,8.57,-4.69,0.15,357.0,61.62,87.94,223.53,29.24,986.69,time,
1702453895.4501517,23,0.0,0.0,0.0,0.0,0,16.39,0,356.81,61.44,87.94,356.81,61.44,87.94,-0.19,-0.06,1.12,28.0,-36.56,8.69,-44.88,8.6,-4.72,0.14,356.81,61.44,87.94,223.46,29.24,986.7,time,
1702453895.72563,24,0.0,0.0,0.0,0.0,0,16.39,0,356.69,61.31,87.94,356.69,61.31,87.94,0.06,0.56,-0.44,28.0,-37.06,8.25,-45.69,8.39,-4.92,0.19,356.69,61.31,87.94,223.55,29.24,986.69,time,
1702453895.9933114,25,0.0,0.0,0.0,0.0,0,16.39,0,357.0,61.62,87.94,357.0,61.62,87.94,-0.12,-0.25,-1.25,28.0,-37.69,7.5,-45.25,8.74,-4.48,0.12,357.0,61.62,87.94,223.53,29.24,986.69,time,
1702453896.2621236,26,0.0,0.0,0.0,0.0,0,16.39,0,356.75,61.38,87.94,356.75,61.38,87.94,-0.44,-0.38,3.69,28.0,-37.25,8.69,-46.06,8.47,-4.89,0.14,356.75,61.38,87.94,223.4,29.24,986.7,time,
1702453896.5321188,27,0.0,0.0,0.0,0.0,0,16.39,0,357.0,61.62,87.94,357.0,61.62,87.94,-0.38,0.0,2.94,28.0,-38.06,7.88,-45.69,8.52,-4.77,0.16,357.0,61.62,87.94,223.36,29.24,986.71,time,
1702453896.8081217,28,0.0,0.0,0.0,0.0,0,16.39,0,357.19,61.81,87.94,357.19,61.81,87.94,-0.12,0.19,-2.56,28.0,-37.0,9.0,-45.56,8.63,-4.63,0.15,357.19,61.81,87.94,223.42,29.24,986.7,time,
1702453897.0798745,29,0.0,0.0,0.0,0.0,0,16.39,0,357.25,61.88,87.94,357.25,61.88,87.94,-0.06,0.12,0.12,28.0,-37.69,8.38,-46.5,8.59,-4.7,0.15,357.25,61.88,87.94,223.43,29.24,986.7,time,
1702453897.350142,30,0.0,0.0,0.0,0.0,0,16.39,0,357.38,62.0,87.88,357.38,62.0,87.88,-0.5,0.12,9.19,28.0,-38.75,8.0,-45.56,8.19,-5.27,0.33,357.38,62.0,87.88,223.56,29.24,986.68,time,
1702453897.6211257,31,0.0,0.0,0.0,0.0,0,16.39,0,356.75,61.38,87.94,356.75,61.38,87.94,-0.12,0.12,0.38,28.0,-37.69,9.5,-45.56,8.5,-4.87,0.13,356.75,61.38,87.94,223.58,29.25,986.68,time,
1702453897.891163,32,0.0,0.0,0.0,0.0,0,16.37,1,356.25,60.81,88.0,356.25,60.81,88.0,0.12,0.0,-3.56,28.0,-36.56,8.88,-46.5,8.6,-4.69,0.17,356.25,60.81,88.0,223.52,29.25,986.69,time,
1702453898.1641204,33,0.0,0.0,0.0,0.0,0,16.39,0,356.25,60.88,88.0,356.25,60.88,88.0,-0.19,0.12,0.44,28.0,-36.56,9.0,-46.06,8.51,-4.8,0.26,356.25,60.88,88.0,223.56,29.25,986.69,time,
1702453898.4251635,34,0.0,0.0,0.0,0.0,0,16.39,1,356.69,61.25,87.94,356.69,61.25,87.94,-0.06,-0.12,-3.38,28.0,-38.06,8.25,-45.56,8.68,-4.52,0.12,356.69,61.25,87.94,223.51,29.25,986.69,time,
1702453898.7004633,35,0.0,0.0,0.0,0.0,0,16.39,0,358.5,63.0,87.75,358.5,63.0,87.75,1.81,2.81,3.12,28.0,-39.19,8.0,-46.06,8.83,-4.5,0.0,358.5,63.0,87.75,223.55,29.25,986.69,time,
1702453898.9684992,36,0.0,0.0,0.0,0.0,0,16.39,0,358.62,63.06,87.69,358.62,63.06,87.69,-0.06,0.06,-1.62,28.0,-38.69,8.75,-46.0,8.73,-4.39,0.14,358.62,63.06,87.69,223.58,29.25,986.68,time,
1702453899.2367156,37,0.0,0.0,0.0,0.0,0,16.39,0,357.06,61.5,88.0,357.06,61.5,88.0,0.0,-0.62,3.88,28.0,-38.56,8.88,-45.19,8.7,-4.62,0.1,357.06,61.5,88.0,223.46,29.25,986.7,time,
1702453899.5097122,38,0.0,0.0,0.0,0.0,0,16.39,1,356.75,61.56,87.81,356.75,61.56,87.81,0.0,-0.75,-4.56,28.0,-36.5,8.5,-46.38,8.89,-4.32,0.15,356.75,61.56,87.81,223.47,29.25,986.7,time,
1702453899.7891967,39,0.0,0.0,0.0,0.0,0,16.39,0,356.31,61.25,87.88,356.31,61.25,87.88,1.0,2.56,5.31,28.0,-37.5,8.88,-46.0,8.39,-4.78,0.86,356.31,61.25,87.88,223.65,29.25,986.67,time,
1702453900.056448,40,0.0,0.0,0.0,0.0,0,16.39,0,356.81,61.69,87.69,356.81,61.69,87.69,-0.44,-0.12,3.56,28.0,-37.06,8.56,-47.19,8.58,-4.61,0.2,356.81,61.69,87.69,223.7,29.25,986.67,time,
1702453900.328448,41,0.0,0.0,0.0,0.0,0,16.39,1,356.69,61.44,87.81,356.69,61.44,87.81,2.12,-0.81,1.25,28.0,-37.5,9.25,-46.38,8.39,-4.27,0.01,356.69,61.44,87.81,223.67,29.25,986.67,time,
1702453900.598447,42,0.0,0.0,0.0,0.0,0,16.39,0,356.94,61.69,87.75,356.94,61.69,87.75,-0.94,-0.88,6.44,28.0,-37.06,9.75,-45.56,8.46,-5.01,0.07,356.94,61.69,87.75,223.67,29.25,986.67,time,
1702453900.8784716,43,0.0,0.0,0.0,0.0,0,16.39,0,355.94,60.81,87.56,355.94,60.81,87.56,3.62,2.0,1.56,28.0,-37.88,9.75,-47.19,8.44,-4.49,0.39,355.94,60.81,87.56,223.7,29.25,986.67,time,
1702453901.150944,44,0.0,0.0,0.0,0.0,0,16.39,0,356.19,61.06,87.38,356.19,61.06,87.38,0.44,0.69,-0.75,28.0,-37.0,10.25,-46.5,8.86,-4.39,0.07,356.19,61.06,87.38,223.76,29.26,986.66,time,
1702453901.415616,45,0.0,0.0,0.0,0.0,0,16.39,0,354.44,59.56,87.19,354.44,59.56,87.19,-0.62,-0.5,2.81,28.0,-36.06,9.75,-47.25,8.62,-4.86,0.14,354.44,59.56,87.19,223.61,29.26,986.68,time,
